time,msg,oid,tid,fid,side,price,qty
585,fill,4200, ,1956, , ,18
585,fill,4407, ,1957, , ,8
585,fill,4574, ,1958, , ,15
585,fill,5568, ,1959, , ,41
585,add, ,8, ,sell,4988,13
585,ackn,5569, , , , , 
585,fill,4574, ,1960, , ,7
585,fill,4576, ,1961, , ,6
585,fill,5569, ,1962, , ,13
585,add, ,9, ,buy,4954,3
585,ackn,5570, , , , , 
586,add, ,0, ,sell,5016,64
586,ackn,5571, , , , , 
586,fill,4626, ,1963, , ,5
586,fill,4818, ,1964, , ,36
586,fill,4871, ,1965, , ,1
586,fill,4960, ,1966, , ,21
586,fill,5026, ,1967, , ,1
586,fill,5571, ,1968, , ,64
586,add, ,1, ,buy,4809,6
586,ackn,5572, , , , , 
586,add, ,2, ,buy,4912,8
586,ackn,5573, , , , , 
586,add, ,3, ,buy,4980,28
586,ackn,5574, , , , , 
586,add, ,4, ,sell,5010,15
586,ackn,5575, , , , , 
586,fill,5026, ,1969, , ,7
586,fill,5027, ,1970, , ,8
586,fill,5575, ,1971, , ,15
586,add, ,5, ,buy,4959,4
586,ackn,5576, , , , , 
586,add, ,6, ,sell,5067,59
586,ackn,5577, , , , , 
586,add, ,7, ,buy,4961,39
586,ackn,5578, , , , , 
586,add, ,8, ,buy,4938,45
586,ackn,5579, , , , , 
586,add, ,9, ,sell,5085,8
586,ackn,5580, , , , , 
587,cancel,4159, , , , ,0
587,add, ,1, ,buy,4973,2
587,ackn,5581, , , , , 
587,add, ,2, ,sell,5119,11
587,ackn,5582, , , , , 
587,add, ,3, ,sell,5033,8
587,ackn,5583, , , , , 
587,add, ,4, ,sell,4992,14
587,ackn,5584, , , , , 
587,fill,5027, ,1972, , ,10
587,fill,5072, ,1973, , ,2
587,fill,5083, ,1974, , ,2
587,fill,5584, ,1975, , ,14
587,cancel,3968, , , , ,0
587,add, ,6, ,sell,5118,31
587,ackn,5585, , , , , 
587,add, ,7, ,buy,4962,84
587,ackn,5586, , , , , 
587,add, ,8, ,buy,4897,40
587,ackn,5587, , , , , 
587,add, ,9, ,buy,4983,56
587,ackn,5588, , , , , 
588,add, ,0, ,sell,5035,2
588,ackn,5589, , , , , 
588,add, ,1, ,buy,4988,1
588,ackn,5590, , , , , 
588,add, ,2, ,sell,5026,8
588,ackn,5591, , , , , 
588,add, ,3, ,sell,5036,14
588,ackn,5592, , , , , 
588,add, ,4, ,buy,4982,23
588,ackn,5593, , , , , 
588,add, ,5, ,buy,4957,19
588,ackn,5594, , , , , 
588,add, ,6, ,buy,4981,32
588,ackn,5595, , , , , 
588,add, ,7, ,buy,4825,1
588,ackn,5596, , , , , 
588,add, ,8, ,buy,4957,11
588,ackn,5597, , , , , 
588,add, ,9, ,sell,4999,23
588,ackn,5598, , , , , 
588,fill,5083, ,1976, , ,22
588,fill,5142, ,1977, , ,1
588,fill,5598, ,1978, , ,23
589,add, ,0, ,buy,4995,16
589,ackn,5599, , , , , 
589,add, ,1, ,sell,5041,4
589,ackn,5600, , , , , 
589,add, ,2, ,sell,5006,3
589,ackn,5601, , , , , 
589,fill,5142, ,1979, , ,3
589,fill,5601, ,1980, , ,3
589,add, ,3, ,sell,5016,38
589,ackn,5602, , , , , 
589,fill,5142, ,1981, , ,37
589,fill,5278, ,1982, , ,1
589,fill,5602, ,1983, , ,38
589,add, ,4, ,sell,5161,2
589,ackn,5603, , , , , 
589,add, ,5, ,buy,4992,34
589,ackn,5604, , , , , 
589,add, ,6, ,buy,4997,12
589,ackn,5605, , , , , 
589,add, ,7, ,sell,4999,40
589,ackn,5606, , , , , 
589,fill,5278, ,1984, , ,10
589,fill,5286, ,1985, , ,30
589,fill,5606, ,1986, , ,40
589,add, ,8, ,buy,4996,13
589,ackn,5607, , , , , 
589,add, ,9, ,buy,4980,83
589,ackn,5608, , , , , 
590,add, ,0, ,sell,5051,8
590,ackn,5609, , , , , 
590,add, ,1, ,buy,4987,38
590,ackn,5610, , , , , 
590,add, ,2, ,sell,5091,22
590,ackn,5611, , , , , 
590,add, ,3, ,buy,4821,40
590,ackn,5612, , , , , 
590,add, ,4, ,sell,5001,55
590,ackn,5613, , , , , 
590,fill,5286, ,1987, , ,43
590,fill,2786, ,1988, , ,12
590,fill,5613, ,1989, , ,55
590,add, ,5, ,sell,5005,15
590,ackn,5614, , , , , 
590,fill,2786, ,1990, , ,15
590,fill,5614, ,1991, , ,15
590,cancel,4978, , , , ,12
590,add, ,7, ,sell,5023,35
590,ackn,5615, , , , , 
590,add, ,8, ,sell,4996,15
590,ackn,5616, , , , , 
590,fill,2786, ,1992, , ,9
590,fill,3114, ,1993, , ,3
590,fill,3122, ,1994, , ,3
590,fill,5616, ,1995, , ,15
590,add, ,9, ,sell,5011,12
590,ackn,5617, , , , , 
590,fill,3122, ,1996, , ,9
590,fill,3558, ,1997, , ,3
590,fill,5617, ,1998, , ,12
591,add, ,0, ,buy,4967,46
591,ackn,5618, , , , , 
591,add, ,1, ,buy,4979,36
591,ackn,5619, , , , , 
591,add, ,2, ,buy,4988,9
591,ackn,5620, , , , , 
591,add, ,3, ,sell,5014,61
591,ackn,5621, , , , , 
591,fill,3558, ,1999, , ,22
591,fill,3688, ,2000, , ,39
591,fill,5621, ,2001, , ,61
591,add, ,4, ,buy,4982,62
591,ackn,5622, , , , , 
591,add, ,5, ,buy,4971,6
591,ackn,5623, , , , , 
591,add, ,6, ,sell,5028,41
591,ackn,5624, , , , , 
591,add, ,7, ,buy,4962,34
591,ackn,5625, , , , , 
591,add, ,8, ,buy,4988,4
591,ackn,5626, , , , , 
591,add, ,9, ,buy,4953,16
591,ackn,5627, , , , , 
592,add, ,0, ,buy,4939,47
592,ackn,5628, , , , , 
592,add, ,1, ,sell,5056,15
592,ackn,5629, , , , , 
592,add, ,2, ,sell,5021,5
592,ackn,5630, , , , , 
592,add, ,3, ,buy,4938,38
592,ackn,5631, , , , , 
592,add, ,4, ,buy,4987,33
592,ackn,5632, , , , , 
592,add, ,5, ,buy,4962,22
592,ackn,5633, , , , , 
592,add, ,6, ,sell,5009,23
592,ackn,5634, , , , , 
592,fill,3688, ,2002, , ,19
592,fill,3757, ,2003, , ,1
592,fill,3769, ,2004, , ,3
592,fill,5634, ,2005, , ,23
592,add, ,7, ,buy,4987,19
592,ackn,5635, , , , , 
592,add, ,8, ,sell,5024,32
592,ackn,5636, , , , , 
592,add, ,9, ,buy,4982,47
592,ackn,5637, , , , , 
593,add, ,0, ,buy,4973,41
593,ackn,5638, , , , , 
593,add, ,1, ,buy,4957,24
593,ackn,5639, , , , , 
593,add, ,2, ,sell,5001,1
593,ackn,5640, , , , , 
593,fill,3769, ,2006, , ,1
593,fill,5640, ,2007, , ,1
593,add, ,3, ,sell,5021,10
593,ackn,5641, , , , , 
593,add, ,4, ,buy,4982,57
593,ackn,5642, , , , , 
593,add, ,5, ,sell,4994,11
593,ackn,5643, , , , , 
593,fill,3769, ,2008, , ,11
593,fill,5643, ,2009, , ,11
593,add, ,6, ,buy,4990,76
593,ackn,5644, , , , , 
593,add, ,7, ,buy,4982,13
593,ackn,5645, , , , , 
593,add, ,8, ,buy,4960,37
593,ackn,5646, , , , , 
593,add, ,9, ,sell,4993,85
593,ackn,5647, , , , , 
593,fill,3769, ,2010, , ,1
593,fill,3915, ,2011, , ,8
593,fill,4088, ,2012, , ,5
593,fill,4091, ,2013, , ,11
593,fill,4112, ,2014, , ,55
593,fill,4199, ,2015, , ,5
593,fill,5647, ,2016, , ,85
594,add, ,0, ,buy,4991,14
594,ackn,5648, , , , , 
594,add, ,1, ,sell,5059,43
594,ackn,5649, , , , , 
594,add, ,2, ,buy,4974,4
594,ackn,5650, , , , , 
594,add, ,3, ,sell,5056,8
594,ackn,5651, , , , , 
594,add, ,4, ,buy,4960,21
594,ackn,5652, , , , , 
594,add, ,5, ,sell,5038,61
594,ackn,5653, , , , , 
594,add, ,6, ,buy,4985,45
594,ackn,5654, , , , , 
594,add, ,7, ,buy,4993,26
594,ackn,5655, , , , , 
594,add, ,8, ,sell,5016,35
594,ackn,5656, , , , , 
594,add, ,9, ,sell,5024,51
594,ackn,5657, , , , , 
595,add, ,0, ,sell,5019,4
595,ackn,5658, , , , , 
595,add, ,1, ,buy,4969,25
595,ackn,5659, , , , , 
595,add, ,2, ,sell,5019,4
595,ackn,5660, , , , , 
595,add, ,3, ,sell,5078,44
595,ackn,5661, , , , , 
595,add, ,4, ,sell,5045,5
595,ackn,5662, , , , , 
595,add, ,5, ,buy,4944,2
595,ackn,5663, , , , , 
595,add, ,6, ,buy,4976,75
595,ackn,5664, , , , , 
595,add, ,7, ,sell,5008,7
595,ackn,5665, , , , , 
595,fill,4199, ,2017, , ,7
595,fill,5665, ,2018, , ,7
595,add, ,8, ,sell,5177,45
595,ackn,5666, , , , , 
595,add, ,9, ,buy,4912,56
595,ackn,5667, , , , , 
596,cancel,1576, , , , ,0
596,add, ,1, ,sell,5023,5
596,ackn,5668, , , , , 
596,add, ,2, ,buy,4990,16
596,ackn,5669, , , , , 
596,add, ,3, ,buy,4958,63
596,ackn,5670, , , , , 
596,add, ,4, ,buy,4932,38
596,ackn,5671, , , , , 
596,add, ,5, ,sell,5050,28
596,ackn,5672, , , , , 
596,add, ,6, ,sell,5011,12
596,ackn,5673, , , , , 
596,fill,4199, ,2019, , ,6
596,fill,4212, ,2020, , ,6
596,fill,5673, ,2021, , ,12
596,add, ,7, ,sell,5021,10
596,ackn,5674, , , , , 
596,add, ,8, ,sell,4997,30
596,ackn,5675, , , , , 
596,fill,4212, ,2022, , ,1
596,fill,4221, ,2023, , ,3
596,fill,4288, ,2024, , ,7
596,fill,4317, ,2025, , ,19
596,fill,5675, ,2026, , ,30
596,add, ,9, ,buy,4960,31
596,ackn,5676, , , , , 
597,add, ,0, ,buy,4940,9
597,ackn,5677, , , , , 
597,cancel,4372, , , , ,21
597,add, ,2, ,sell,5020,48
597,ackn,5678, , , , , 
597,add, ,3, ,sell,5008,18
597,ackn,5679, , , , , 
597,fill,4317, ,2027, , ,18
597,fill,5679, ,2028, , ,18
597,add, ,4, ,sell,5122,17
597,ackn,5680, , , , , 
597,add, ,5, ,buy,4951,12
597,ackn,5681, , , , , 
597,add, ,6, ,buy,4849,13
597,ackn,5682, , , , , 
597,add, ,7, ,buy,4971,13
597,ackn,5683, , , , , 
597,add, ,8, ,sell,5058,1
597,ackn,5684, , , , , 
597,add, ,9, ,buy,4971,77
597,ackn,5685, , , , , 
598,add, ,0, ,sell,5026,28
598,ackn,5686, , , , , 
598,add, ,1, ,sell,5000,2
598,ackn,5687, , , , , 
598,fill,4317, ,2029, , ,2
598,fill,5687, ,2030, , ,2
598,add, ,2, ,buy,4922,15
598,ackn,5688, , , , , 
598,add, ,3, ,sell,4990,71
598,ackn,5689, , , , , 
598,fill,4341, ,2031, , ,19
598,fill,4356, ,2032, , ,3
598,fill,4680, ,2033, , ,4
598,fill,4711, ,2034, , ,8
598,fill,4904, ,2035, , ,37
598,fill,5689, ,2036, , ,71
598,add, ,4, ,buy,4961,24
598,ackn,5690, , , , , 
598,add, ,5, ,sell,5125,17
598,ackn,5691, , , , , 
598,add, ,6, ,buy,4981,4
598,ackn,5692, , , , , 
598,add, ,7, ,buy,4973,42
598,ackn,5693, , , , , 
598,add, ,8, ,sell,5017,11
598,ackn,5694, , , , , 
598,add, ,9, ,buy,4963,1
598,ackn,5695, , , , , 
599,add, ,0, ,buy,4980,17
599,ackn,5696, , , , , 
599,add, ,1, ,sell,5011,30
599,ackn,5697, , , , , 
599,fill,4904, ,2037, , ,30
599,fill,5697, ,2038, , ,30
599,cancel,4956, , , , ,33
599,add, ,3, ,buy,4977,1
599,ackn,5698, , , , , 
599,add, ,4, ,buy,4950,44
599,ackn,5699, , , , , 
599,add, ,5, ,sell,5058,42
599,ackn,5700, , , , , 
599,add, ,6, ,sell,5014,31
599,ackn,5701, , , , , 
599,fill,4904, ,2039, , ,12
599,fill,4952, ,2040, , ,19
599,fill,5701, ,2041, , ,31
599,add, ,7, ,buy,4955,2
599,ackn,5702, , , , , 
599,add, ,8, ,buy,4963,6
599,ackn,5703, , , , , 
599,add, ,9, ,buy,4952,16
599,ackn,5704, , , , , 
600,add, ,0, ,sell,5003,18
600,ackn,5705, , , , , 
600,fill,4952, ,2042, , ,18
600,fill,5705, ,2043, , ,18
600,add, ,1, ,sell,5002,12
600,ackn,5706, , , , , 
600,fill,4952, ,2044, , ,12
600,fill,5706, ,2045, , ,12
600,add, ,2, ,buy,4956,11
600,ackn,5707, , , , , 
600,add, ,3, ,sell,4997,36
600,ackn,5708, , , , , 
600,fill,4952, ,2046, , ,12
600,fill,5021, ,2047, , ,24
600,fill,5708, ,2048, , ,36
600,add, ,4, ,sell,5101,24
600,ackn,5709, , , , , 
600,add, ,5, ,sell,5001,14
600,ackn,5710, , , , , 
600,fill,5021, ,2049, , ,14
600,fill,5710, ,2050, , ,14
600,add, ,6, ,buy,4980,39
600,ackn,5711, , , , , 
600,add, ,7, ,buy,4972,21
600,ackn,5712, , , , , 
600,add, ,8, ,buy,4974,21
600,ackn,5713, , , , , 
600,add, ,9, ,sell,5000,14
600,ackn,5714, , , , , 
600,fill,5021, ,2051, , ,5
600,fill,5108, ,2052, , ,4
600,fill,2673, ,2053, , ,5
600,fill,5714, ,2054, , ,14
601,add, ,0, ,sell,5012,41
601,ackn,5715, , , , , 
601,fill,2673, ,2055, , ,20
601,fill,2898, ,2056, , ,3
601,fill,3072, ,2057, , ,18
601,fill,5715, ,2058, , ,41
601,add, ,1, ,buy,4969,47
601,ackn,5716, , , , , 
601,add, ,2, ,sell,4992,19
601,ackn,5717, , , , , 
601,fill,3072, ,2059, , ,19
601,fill,5717, ,2060, , ,19
601,add, ,3, ,buy,4973,18
601,ackn,5718, , , , , 
601,add, ,4, ,buy,4984,66
601,ackn,5719, , , , , 
601,add, ,5, ,buy,4978,15
601,ackn,5720, , , , , 
601,add, ,6, ,sell,5001,36
601,ackn,5721, , , , , 
601,fill,3072, ,2061, , ,2
601,fill,3210, ,2062, , ,17
601,fill,3256, ,2063, , ,17
601,fill,5721, ,2064, , ,36
601,add, ,7, ,buy,4983,4
601,ackn,5722, , , , , 
601,add, ,8, ,buy,4945,27
601,ackn,5723, , , , , 
601,add, ,9, ,sell,5015,1
601,ackn,5724, , , , , 
602,add, ,0, ,sell,5049,1
602,ackn,5725, , , , , 
602,add, ,1, ,buy,4958,48
602,ackn,5726, , , , , 
602,add, ,2, ,sell,5007,16
602,ackn,5727, , , , , 
602,fill,3256, ,2065, , ,16
602,fill,5727, ,2066, , ,16
602,add, ,3, ,sell,5037,57
602,ackn,5728, , , , , 
602,add, ,4, ,sell,4998,11
602,ackn,5729, , , , , 
602,fill,3256, ,2067, , ,11
602,fill,5729, ,2068, , ,11
602,add, ,5, ,sell,5010,65
602,ackn,5730, , , , , 
602,fill,3256, ,2069, , ,18
602,fill,3300, ,2070, , ,3
602,fill,3477, ,2071, , ,44
602,fill,5730, ,2072, , ,65
602,add, ,6, ,buy,4923,42
602,ackn,5731, , , , , 
602,add, ,7, ,buy,4895,17
602,ackn,5732, , , , , 
602,add, ,8, ,sell,5043,2
602,ackn,5733, , , , , 
602,add, ,9, ,sell,5049,1
602,ackn,5734, , , , , 
603,add, ,0, ,sell,4991,10
603,ackn,5735, , , , , 
603,fill,3477, ,2073, , ,6
603,fill,3595, ,2074, , ,4
603,fill,5735, ,2075, , ,10
603,add, ,1, ,sell,5063,34
603,ackn,5736, , , , , 
603,add, ,2, ,sell,5002,15
603,ackn,5737, , , , , 
603,fill,3595, ,2076, , ,15
603,fill,5737, ,2077, , ,15
603,add, ,3, ,sell,5016,81
603,ackn,5738, , , , , 
603,add, ,4, ,buy,4964,30
603,ackn,5739, , , , , 
603,add, ,5, ,sell,5067,6
603,ackn,5740, , , , , 
603,add, ,6, ,sell,5008,37
603,ackn,5741, , , , , 
603,fill,3595, ,2078, , ,28
603,fill,3695, ,2079, , ,2
603,fill,4004, ,2080, , ,7
603,fill,5741, ,2081, , ,37
603,add, ,7, ,sell,5052,29
603,ackn,5742, , , , , 
603,add, ,8, ,buy,4941,12
603,ackn,5743, , , , , 
603,add, ,9, ,sell,5000,9
603,ackn,5744, , , , , 
603,fill,4004, ,2082, , ,9
603,fill,5744, ,2083, , ,9
604,add, ,0, ,buy,4941,21
604,ackn,5745, , , , , 
604,add, ,1, ,sell,5022,15
604,ackn,5746, , , , , 
604,add, ,2, ,buy,4939,6
604,ackn,5747, , , , , 
604,add, ,3, ,buy,4886,10
604,ackn,5748, , , , , 
604,add, ,4, ,sell,4991,42
604,ackn,5749, , , , , 
604,fill,4004, ,2084, , ,20
604,fill,4358, ,2085, , ,22
604,fill,5749, ,2086, , ,42
604,add, ,5, ,sell,4989,11
604,ackn,5750, , , , , 
604,fill,4358, ,2087, , ,11
604,fill,5750, ,2088, , ,11
604,add, ,6, ,sell,4994,14
604,ackn,5751, , , , , 
604,fill,4358, ,2089, , ,8
604,fill,4601, ,2090, , ,6
604,fill,5751, ,2091, , ,14
604,add, ,7, ,buy,4892,29
604,ackn,5752, , , , , 
604,add, ,8, ,buy,4915,2
604,ackn,5753, , , , , 
604,add, ,9, ,buy,4919,51
604,ackn,5754, , , , , 
605,add, ,0, ,buy,4948,5
605,ackn,5755, , , , , 
605,add, ,1, ,sell,5002,74
605,ackn,5756, , , , , 
605,fill,4601, ,2092, , ,14
605,fill,4783, ,2093, , ,6
605,fill,4836, ,2094, , ,25
605,fill,4897, ,2095, , ,22
605,fill,5051, ,2096, , ,7
605,fill,5756, ,2097, , ,74
605,add, ,2, ,sell,5063,1
605,ackn,5757, , , , , 
605,add, ,3, ,sell,5009,24
605,ackn,5758, , , , , 
605,fill,5051, ,2098, , ,6
605,fill,5075, ,2099, , ,18
605,fill,5758, ,2100, , ,24
605,add, ,4, ,buy,4963,13
605,ackn,5759, , , , , 
605,add, ,5, ,buy,4985,82
605,ackn,5760, , , , , 
605,add, ,6, ,sell,5000,17
605,ackn,5761, , , , , 
605,fill,5075, ,2101, , ,1
605,fill,5080, ,2102, , ,16
605,fill,5761, ,2103, , ,17
605,cancel,1119, , , , ,0
605,add, ,8, ,buy,4947,1
605,ackn,5762, , , , , 
605,add, ,9, ,buy,4966,14
605,ackn,5763, , , , , 
606,add, ,0, ,buy,4961,11
606,ackn,5764, , , , , 
606,add, ,1, ,buy,4940,2
606,ackn,5765, , , , , 
606,add, ,2, ,buy,4922,12
606,ackn,5766, , , , , 
606,add, ,3, ,sell,5005,23
606,ackn,5767, , , , , 
606,fill,5080, ,2104, , ,23
606,fill,5767, ,2105, , ,23
606,add, ,4, ,buy,4921,43
606,ackn,5768, , , , , 
606,add, ,5, ,buy,4987,26
606,ackn,5769, , , , , 
606,add, ,6, ,sell,5051,8
606,ackn,5770, , , , , 
606,add, ,7, ,buy,4986,2
606,ackn,5771, , , , , 
606,add, ,8, ,buy,4981,1
606,ackn,5772, , , , , 
606,add, ,9, ,buy,4879,37
606,ackn,5773, , , , , 
607,add, ,0, ,sell,5001,17
607,ackn,5774, , , , , 
607,fill,5080, ,2106, , ,6
607,fill,5123, ,2107, , ,1
607,fill,2773, ,2108, , ,1
607,fill,2867, ,2109, , ,4
607,fill,2917, ,2110, , ,5
607,fill,5774, ,2111, , ,17
607,add, ,1, ,buy,4970,10
607,ackn,5775, , , , , 
607,add, ,2, ,buy,4982,1
607,ackn,5776, , , , , 
607,add, ,3, ,sell,5017,14
607,ackn,5777, , , , , 
607,add, ,4, ,sell,5009,72
607,ackn,5778, , , , , 
607,fill,2917, ,2112, , ,32
607,fill,3104, ,2113, , ,34
607,fill,3144, ,2114, , ,6
607,fill,5778, ,2115, , ,72
607,add, ,5, ,sell,5007,25
607,ackn,5779, , , , , 
607,fill,3144, ,2116, , ,25
607,fill,5779, ,2117, , ,25
607,add, ,6, ,buy,4939,4
607,ackn,5780, , , , , 
607,add, ,7, ,buy,4964,56
607,ackn,5781, , , , , 
607,add, ,8, ,sell,5007,24
607,ackn,5782, , , , , 
607,fill,3144, ,2118, , ,15
607,fill,3221, ,2119, , ,9
607,fill,5782, ,2120, , ,24
607,add, ,9, ,buy,4958,79
607,ackn,5783, , , , , 
608,add, ,0, ,sell,5012,26
608,ackn,5784, , , , , 
608,fill,3221, ,2121, , ,26
608,fill,5784, ,2122, , ,26
608,add, ,1, ,sell,4994,4
608,ackn,5785, , , , , 
608,fill,3221, ,2123, , ,4
608,fill,5785, ,2124, , ,4
608,add, ,2, ,buy,4941,3
608,ackn,5786, , , , , 
608,add, ,3, ,buy,4904,25
608,ackn,5787, , , , , 
608,add, ,4, ,buy,4920,37
608,ackn,5788, , , , , 
608,cancel,3026, , , , ,5
608,add, ,6, ,buy,4948,3
608,ackn,5789, , , , , 
608,add, ,7, ,buy,4937,5
608,ackn,5790, , , , , 
608,add, ,8, ,sell,4996,62
608,ackn,5791, , , , , 
608,fill,3221, ,2125, , ,15
608,fill,3316, ,2126, , ,29
608,fill,3435, ,2127, , ,18
608,fill,5791, ,2128, , ,62
608,add, ,9, ,sell,5044,5
608,ackn,5792, , , , , 
609,cancel,5599, , , , ,0
609,add, ,1, ,buy,4970,54
609,ackn,5793, , , , , 
609,add, ,2, ,buy,4934,78
609,ackn,5794, , , , , 
609,add, ,3, ,sell,5044,3
609,ackn,5795, , , , , 
609,add, ,4, ,sell,5122,41
609,ackn,5796, , , , , 
609,add, ,5, ,sell,5010,80
609,ackn,5797, , , , , 
609,fill,3435, ,2129, , ,69
609,fill,3459, ,2130, , ,11
609,fill,5797, ,2131, , ,80
609,add, ,6, ,buy,4887,18
609,ackn,5798, , , , , 
609,add, ,7, ,buy,4954,25
609,ackn,5799, , , , , 
609,add, ,8, ,buy,4948,22
609,ackn,5800, , , , , 
609,add, ,9, ,sell,5023,15
609,ackn,5801, , , , , 
610,cancel,5020, , , , ,0
610,add, ,1, ,buy,4968,49
610,ackn,5802, , , , , 
610,add, ,2, ,sell,4985,10
610,ackn,5803, , , , , 
610,fill,3459, ,2132, , ,10
610,fill,5803, ,2133, , ,10
610,add, ,3, ,buy,4974,3
610,ackn,5804, , , , , 
610,add, ,4, ,sell,5028,12
610,ackn,5805, , , , , 
610,add, ,5, ,buy,4969,14
610,ackn,5806, , , , , 
610,add, ,6, ,buy,4958,19
610,ackn,5807, , , , , 
610,add, ,7, ,buy,4944,40
610,ackn,5808, , , , , 
610,add, ,8, ,sell,4988,6
610,ackn,5809, , , , , 
610,fill,3459, ,2134, , ,6
610,fill,5809, ,2135, , ,6
610,add, ,9, ,sell,5007,4
610,ackn,5810, , , , , 
610,fill,3459, ,2136, , ,4
610,fill,5810, ,2137, , ,4
611,add, ,0, ,sell,5008,61
611,ackn,5811, , , , , 
611,fill,3459, ,2138, , ,43
611,fill,3724, ,2139, , ,18
611,fill,5811, ,2140, , ,61
611,add, ,1, ,buy,4978,7
611,ackn,5812, , , , , 
611,add, ,2, ,sell,4988,18
611,ackn,5813, , , , , 
611,fill,3724, ,2141, , ,1
611,fill,3845, ,2142, , ,4
611,fill,4135, ,2143, , ,13
611,fill,5813, ,2144, , ,18
611,add, ,3, ,sell,5064,86
611,ackn,5814, , , , , 
611,add, ,4, ,buy,4956,3
611,ackn,5815, , , , , 
611,add, ,5, ,sell,5026,20
611,ackn,5816, , , , , 
611,cancel,3577, , , , ,74
611,add, ,7, ,sell,5040,5
611,ackn,5817, , , , , 
611,add, ,8, ,buy,4982,12
611,ackn,5818, , , , , 
611,add, ,9, ,buy,4888,3
611,ackn,5819, , , , , 
612,add, ,0, ,sell,4993,23
612,ackn,5820, , , , , 
612,fill,4135, ,2145, , ,23
612,fill,5820, ,2146, , ,23
612,cancel,5185, , , , ,21
612,add, ,2, ,sell,4991,5
612,ackn,5821, , , , , 
612,fill,4135, ,2147, , ,5
612,fill,5821, ,2148, , ,5
612,add, ,3, ,buy,4980,16
612,ackn,5822, , , , , 
612,add, ,4, ,sell,5020,29
612,ackn,5823, , , , , 
612,add, ,5, ,buy,4970,26
612,ackn,5824, , , , , 
612,add, ,6, ,sell,5008,21
612,ackn,5825, , , , , 
612,fill,4135, ,2149, , ,9
612,fill,4195, ,2150, , ,3
612,fill,4228, ,2151, , ,9
612,fill,5825, ,2152, , ,21
612,add, ,7, ,sell,5014,11
612,ackn,5826, , , , , 
612,add, ,8, ,buy,4952,31
612,ackn,5827, , , , , 
612,add, ,9, ,sell,5068,11
612,ackn,5828, , , , , 
613,add, ,0, ,sell,5028,28
613,ackn,5829, , , , , 
613,add, ,1, ,sell,4988,27
613,ackn,5830, , , , , 
613,fill,4228, ,2153, , ,27
613,fill,5830, ,2154, , ,27
613,add, ,2, ,buy,4960,6
613,ackn,5831, , , , , 
613,add, ,3, ,buy,4956,22
613,ackn,5832, , , , , 
613,add, ,4, ,buy,4959,74
613,ackn,5833, , , , , 
613,add, ,5, ,buy,4969,22
613,ackn,5834, , , , , 
613,add, ,6, ,sell,5061,8
613,ackn,5835, , , , , 
613,cancel,1198, , , , ,0
613,add, ,8, ,sell,5015,55
613,ackn,5836, , , , , 
613,add, ,9, ,buy,4959,44
613,ackn,5837, , , , , 
614,cancel,4065, , , , ,0
614,cancel,3546, , , , ,0
614,add, ,2, ,sell,5072,47
614,ackn,5838, , , , , 
614,add, ,3, ,sell,5018,34
614,ackn,5839, , , , , 
614,cancel,1946, , , , ,0
614,add, ,5, ,buy,4938,48
614,ackn,5840, , , , , 
614,add, ,6, ,sell,5042,16
614,ackn,5841, , , , , 
614,add, ,7, ,buy,4895,74
614,ackn,5842, , , , , 
614,add, ,8, ,buy,4780,55
614,ackn,5843, , , , , 
614,add, ,9, ,sell,5048,42
614,ackn,5844, , , , , 
615,add, ,0, ,buy,4979,48
615,ackn,5845, , , , , 
615,add, ,1, ,sell,5036,16
615,ackn,5846, , , , , 
615,cancel,3370, , , , ,0
615,add, ,3, ,buy,4975,12
615,ackn,5847, , , , , 
615,add, ,4, ,sell,5007,39
615,ackn,5848, , , , , 
615,fill,4228, ,2155, , ,12
615,fill,4379, ,2156, , ,18
615,fill,4734, ,2157, , ,9
615,fill,5848, ,2158, , ,39
615,add, ,5, ,sell,5111,19
615,ackn,5849, , , , , 
615,add, ,6, ,sell,4995,11
615,ackn,5850, , , , , 
615,fill,4734, ,2159, , ,11
615,fill,5850, ,2160, , ,11
615,add, ,7, ,sell,5038,36
615,ackn,5851, , , , , 
615,add, ,8, ,buy,4946,11
615,ackn,5852, , , , , 
615,add, ,9, ,sell,5005,18
615,ackn,5853, , , , , 
615,fill,4734, ,2161, , ,15
615,fill,4801, ,2162, , ,3
615,fill,5853, ,2163, , ,18
616,add, ,0, ,sell,5034,22
616,ackn,5854, , , , , 
616,add, ,1, ,sell,5044,41
616,ackn,5855, , , , , 
616,add, ,2, ,sell,5026,52
616,ackn,5856, , , , , 
616,add, ,3, ,sell,5023,9
616,ackn,5857, , , , , 
616,add, ,4, ,buy,4986,4
616,ackn,5858, , , , , 
616,add, ,5, ,buy,4923,22
616,ackn,5859, , , , , 
616,add, ,6, ,buy,4941,89
616,ackn,5860, , , , , 
616,cancel,1169, , , , ,0
616,cancel,1828, , , , ,4
616,add, ,9, ,buy,4924,3
616,ackn,5861, , , , , 
617,add, ,0, ,buy,4975,5
617,ackn,5862, , , , , 
617,add, ,1, ,sell,4994,62
617,ackn,5863, , , , , 
617,fill,4801, ,2164, , ,43
617,fill,4922, ,2165, , ,8
617,fill,4983, ,2166, , ,11
617,fill,5863, ,2167, , ,62
617,add, ,2, ,buy,4977,46
617,ackn,5864, , , , , 
617,add, ,3, ,sell,5021,20
617,ackn,5865, , , , , 
617,add, ,4, ,buy,4989,14
617,ackn,5866, , , , , 
617,add, ,5, ,buy,4989,43
